|ha|outdoors|dome|grass|temp|wind|spread|ou|implied|points-per-game_currseason|points-per-game_lastseason|red-zone-scoring-attempts-per-game_currseason|red-zone-scoring-attempts-per-game_lastseason|opponent-red-zone-scoring-attempts-per-game_currseason|opponent-red-zone-scoring-attempts-per-game_lastseason|opponent-points-per-game_currseason|opponent-points-per-game_lastseason|yards-per-game_currseason|yards-per-game_lastseason|opponent-yards-per-game_currseason|opponent-yards-per-game_lastseason|first-downs-per-game_currseason|first-downs-per-game_lastseason|third-downs-per-game_currseason|third-downs-per-game_lastseason|opponent-third-downs-per-game_currseason|opponent-third-downs-per-game_lastseason|third-down-conversions-per-game_currseason|third-down-conversions-per-game_lastseason|opponent-third-downs-per-game_currseason|opponent-third-downs-per-game_lastseason|opponent-first-downs-per-game_currseason|opponent-first-downs-per-game_lastseason|third-down-conversion-percentage_currseason|third-down-conversion-percentage_lastseason|opponent-third-down-conversion-percentage_currseason|opponent-third-down-conversion-percentage_lastseason|pass-attempts-per-game_currseason|pass-attempts-per-game_lastseason|opponent-pass-attempts-per-game_currseason|opponent-pass-attempts-per-game_lastseason|rushing-attempts-per-game_currseason|rushing-attempts-per-game_lastseason|opponent-rushing-attempts-per-game_currseason|opponent-rushing-attempts-per-game_lastseason
673|0.0|0.0|0.0|0.0|0.6422289749439845|0.0|0.5660377358490566|0.6026690358605729|0.46940229423687396|0.5244897959183673|0.29583333333333334|0.45714285714285713|0.5000000000000001|0.44285714285714284|0.45833333333333326|0.4571428571428571|0.44578313253012036|0.6104501607717041|0.359504132231405|0.5112540192926045|0.43167155425219916|0.6774193548387096|0.4087591240875912|0.5590909090909092|0.5744680851063833|0.5772727272727273|0.418604651162791|0.30833333333333335|0.44186046511627897|0.5772727272727273|0.418604651162791|0.567741935483871|0.42045454545454564|0.42113821138211377|0.3880229696472517|0.4850393700787402|0.542155146163215|0.4629032258064516|0.5753424657534245|0.4935483870967742|0.46853146853146876|0.6428571428571428|0.28248587570621475|0.5428571428571428|0.24675324675324672
674|0.0|1.0|0.0|0.0|0.3416075800866639|0.2568852134103166|0.3679245283018868|0.640573987367008|0.6530244249284874|0.7306122448979591|0.8583333333333334|0.7000000000000001|0.9642857142857143|0.38571428571428573|0.33333333333333326|0.49183673469387756|0.5060240963855421|0.6943729903536977|0.7566574839302111|0.5495176848874598|0.24926686217008798|0.9161290322580644|0.8175182481751824|0.6409090909090909|0.12765957446808507|0.6363636363636364|0.5116279069767438|0.6|0.5116279069767442|0.6363636363636364|0.5116279069767438|0.6580645161290322|0.18181818181818188|0.7148936170212766|0.6865021770682151|0.6|0.1857490864799023|0.6387096774193548|0.6301369863013699|0.5209677419354838|0.30069930069930084|0.673469387755102|0.41242937853107353|0.6530612244897959|0.5129870129870129
675|0.0|1.0|0.0|1.0|0.28727865710863576|0.41896173780343887|0.6226415094339622|0.2628383006253232|0.26900323969458284|0.4857142857142857|0.42916666666666664|0.47142857142857136|0.5357142857142857|0.38571428571428573|0.625|0.336734693877551|0.42168674698795183|0.5480707395498392|0.32736455463728187|0.5014469453376206|0.47390029325513194|0.6225806451612903|0.33576642335766405|0.5772727272727273|0.5106382978723403|0.5863636363636364|0.7674418604651163|0.3583333333333333|0.4651162790697674|0.5863636363636364|0.7674418604651163|0.5612903225806452|0.3181818181818181|0.47401574803149604|0.43871418588399713|0.44496124031007744|0.3029138948749177|0.5096774193548387|0.3470319634703194|0.5935483870967742|0.8391608391608387|0.5877551020408163|0.45197740112994356|0.4632653061224489|0.24025974025974017
676|0.0|1.0|0.0|1.0|0.2166742148203632|0.5606926531244064|0.46226415094339623|0.02277130508169778|0.3232704639958336|0.4428571428571428|0.39999999999999997|0.5|0.5000000000000001|0.5|0.45833333333333326|0.4775510204081632|0.29518072289156627|0.5620578778135048|0.5303030303030303|0.6014469453376206|0.36832844574780044|0.6612903225806451|0.5401459854014599|0.6818181818181819|0.2978723404255321|0.6545454545454545|0.7906976744186047|0.5916666666666666|0.5813953488372092|0.6545454545454545|0.7906976744186047|0.7225806451612903|0.38636363636363646|0.6626666666666666|0.6685283018867925|0.5152777777777777|0.5974928948436862|0.5967741935483871|0.44748858447488593|0.6258064516129032|0.13286713286713292|0.5571428571428572|0.3898305084745761|0.6102040816326529|0.8506493506493504
677|0.0|1.0|0.0|0.0|0.28727865710863576|0.5384065599032098|0.6509433962264151|0.7336608554510189|0.45272808437271383|0.42448979591836733|0.4791666666666666|0.47142857142857136|0.3928571428571429|0.41428571428571426|0.20833333333333326|0.4836734693877551|0.39156626506024106|0.5938906752411575|0.5560146923783289|0.5564308681672026|0.281524926686217|0.635483870967742|0.4817518248175181|0.6227272727272727|0.27659574468085113|0.6|0.6046511627906974|0.3666666666666667|0.2790697674418605|0.6|0.6046511627906974|0.6612903225806451|0.2727272727272727|0.4496350364963504|0.34023128423615345|0.5409090909090909|0.3551085476821667|0.6725806451612903|0.38812785388127824|0.55|0.3846153846153846|0.4571428571428571|0.5141242937853108|0.5469387755102041|0.4415584415584415
678|0.0|1.0|0.0|1.0|0.5745469515139753|0.4862295731793668|0.4716981132075472|0.7520023632397295|0.6142676631308946|0.5510204081632653|0.5375000000000001|0.5857142857142856|0.6071428571428571|0.39999999999999997|1.0|0.4693877551020408|0.9999999999999999|0.6143086816720258|0.5078053259871442|0.6340836012861736|0.731964809384164|0.7290322580645161|0.5474452554744524|0.6090909090909091|0.5957446808510638|0.6409090909090909|0.13953488372093004|0.5249999999999999|0.6744186046511627|0.6409090909090909|0.13953488372093004|0.6709677419354839|0.7727272727272727|0.6582089552238806|0.6128681960092301|0.575886524822695|0.5329077239699269|0.6403225806451613|0.598173515981735|0.6387096774193548|0.18881118881118875|0.4979591836734693|0.4463276836158192|0.4897959183673469|0.7012987012987011
679|0.0|1.0|0.0|1.0|0.5094205138906647|0.37633003551008753|0.4339622641509434|0.5061229928559281|0.5429456445246149|0.446938775510204|0.39166666666666666|0.3428571428571428|0.1785714285714285|0.6714285714285714|0.20833333333333326|0.5897959183673469|0.3795180722891568|0.5217041800643086|0.3521579430670341|0.6680064308681672|0.2545454545454544|0.5548387096774193|0.27007299270072993|0.6090909090909091|0.5319148936170213|0.6272727272727273|0.6046511627906974|0.475|0.4186046511627908|0.6272727272727273|0.6046511627906974|0.7935483870967742|0.15909090909090917|0.5955223880597015|0.381798002219756|0.5884057971014492|0.3551085476821667|0.5693548387096774|0.5570776255707761|0.6032258064516128|0.32867132867132876|0.45306122448979586|0.19774011299435035|0.6755102040816326|0.4480519480519478
680|0.0|1.0|0.0|1.0|0.6699961598924156|0.45500632850502115|0.44339622641509435|0.2205140316912253|0.4189901675223565|0.4040816326530612|0.38333333333333336|0.41428571428571426|0.3928571428571429|0.5|0.5|0.4183673469387755|0.319277108433735|0.509967845659164|0.2084481175390267|0.5837620578778135|0.44340175953079153|0.6032258064516128|0.197080291970803|0.5590909090909092|0.6595744680851063|0.7000000000000001|0.6511627906976747|0.3416666666666666|0.37209302325581395|0.7000000000000001|0.6511627906976747|0.6483870967741936|0.45454545454545436|0.4666666666666665|0.28567632208344396|0.4636363636363635|0.22289890377588284|0.41129032258064513|0.34246575342465757|0.6532258064516129|0.6643356643356642|0.6816326530612244|0.44067796610169485|0.5244897959183673|0.357142857142857
681|0.0|1.0|0.0|1.0|0.41079986619420783|0.41896173780343887|0.30188679245283023|0.4068557447177086|0.6142676631308946|0.6142857142857142|0.35000000000000003|0.5142857142857142|0.2142857142857142|0.6428571428571428|0.5|0.5795918367346938|0.40963855421686757|0.6339228295819935|0.2842056932966026|0.5527331189710611|0.3736070381231671|0.7161290322580645|0.2773722627737225|0.5954545454545455|0.4893617021276597|0.5363636363636364|0.4883720930232558|0.475|0.2325581395348838|0.5363636363636364|0.4883720930232558|0.5548387096774193|0.3181818181818181|0.6091603053435114|0.20585750492818922|0.48644067796610163|0.27281010869262|0.6016129032258064|0.09589041095890405|0.4370967741935484|0.06993006993007|0.5489795918367346|0.8135593220338981|0.5857142857142856|0.7467532467532465
682|0.0|0.0|0.0|0.0|0.6422289749439845|0.0|0.5566037735849056|0.7520023632397295|0.5429456445246149|0.4693877551020408|0.5125|0.45714285714285713|0.5357142857142857|0.47142857142857136|0.6666666666666667|0.5306122448979591|0.7590361445783133|0.5641479099678456|0.42791551882461|0.5789389067524116|0.5958944281524927|0.6258064516129032|0.416058394160584|0.5409090909090909|0.17021276595744705|0.5545454545454546|0.581395348837209|0.39166666666666666|0.16279069767441856|0.5545454545454546|0.581395348837209|0.667741935483871|0.6818181818181814|0.5529411764705882|0.2522593943237672|0.5622950819672131|0.804087156584111|0.5225806451612903|0.5388127853881279|0.535483870967742|0.23776223776223793|0.5571428571428572|0.24858757062146886|0.5224489795918367|0.8766233766233762
683|0.0|1.0|0.0|1.0|0.4967108672055179|0.16207652439312228|0.4811320754716981|0.5835669280880631|0.5348889061132046|0.5448979591836735|0.5125|0.44285714285714284|0.4642857142857143|0.3142857142857143|0.45833333333333326|0.4510204081632653|0.5602409638554217|0.5445337620578777|0.35537190082644643|0.5209003215434084|0.4516129032258067|0.6193548387096773|0.3722627737226276|0.5545454545454546|0.7446808510638294|0.5590909090909092|0.2790697674418601|0.35|0.6744186046511627|0.5590909090909092|0.2790697674418601|0.6064516129032258|0.45454545454545436|0.48196721311475416|0.5445851641250969|0.5577235772357724|1.0|0.5564516129032258|0.42922374429223753|0.5661290322580645|0.17482517482517457|0.4959183673469387|0.5028248587570621|0.4714285714285714|0.4999999999999998
684|0.0|0.0|0.0|1.0|0.6422289749439845|0.0|0.5188679245283019|0.15596929932447923|0.3232704639958336|0.35510204081632646|0.04999999999999999|0.3285714285714285|0.0357142857142857|0.37142857142857144|0.6666666666666667|0.4|0.4518072289156626|0.5258842443729904|0.11570247933884326|0.5209003215434084|0.5014662756598243|0.567741935483871|0.2043795620437956|0.5909090909090909|0.6595744680851063|0.6409090909090909|0.7209302325581395|0.375|0.18604651162790697|0.6409090909090909|0.7209302325581395|0.5741935483870968|0.6136363636363635|0.48461538461538456|0.10284347595003995|0.4865248226950355|0.1185632466892994|0.5435483870967742|0.4566210045662098|0.5225806451612903|0.6083916083916083|0.5265306122448979|0.31638418079096065|0.6020408163265306|0.6103896103896103
685|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.4716981132075472|0.6967061022552632|0.590724118538494|0.49999999999999994|0.55|0.45714285714285713|0.5357142857142857|0.6714285714285714|0.25|0.5571428571428572|0.4879518072289156|0.5858520900321543|0.26997245179063367|0.7440514469453376|0.6064516129032256|0.6774193548387096|0.2554744525547443|0.5136363636363637|0.5744680851063833|0.6090909090909091|0.3720930232558137|0.3333333333333333|0.16279069767441856|0.6090909090909091|0.3720930232558137|0.8290322580645161|0.5568181818181819|0.495575221238938|0.10582444626743226|0.5432835820895522|0.26181775999071966|0.4290322580645161|0.20547945205479445|0.6096774193548387|0.8461538461538458|0.6163265306122448|0.5875706214689265|0.6326530612244897|0.06493506493506485
686|0.0|1.0|0.0|0.0|0.2166742148203632|0.6758469512137554|0.5471698113207547|0.7520023632397295|0.5509750194214756|0.536734693877551|0.9666666666666668|0.39999999999999997|0.8214285714285713|0.38571428571428573|0.625|0.44081632653061226|0.5120481927710844|0.5554662379421221|0.6689623507805329|0.597427652733119|0.5695014662756599|0.6967741935483871|0.605839416058394|0.6045454545454546|0.14893617021276606|0.5454545454545454|0.6046511627906974|0.4666666666666666|0.5813953488372092|0.5454545454545454|0.6046511627906974|0.6258064516129032|0.590909090909091|0.5894736842105263|0.7563159577870162|0.5366666666666666|0.39116572329297106|0.5741935483870968|0.4977168949771691|0.5516129032258065|0.6783216783216783|0.536734693877551|0.25988700564971756|0.5265306122448979|0.3896103896103895
687|0.0|1.0|0.0|1.0|0.23616931701800786|0.2568852134103166|0.44339622641509435|0.3866549143496889|0.48595190286755885|0.3755102040816326|0.6041666666666665|0.3428571428571428|0.6428571428571429|0.47142857142857136|0.375|0.5142857142857142|0.37349397590361433|0.5369774919614148|0.6023875114784207|0.5471061093247589|0.32434017595307907|0.6096774193548387|0.562043795620438|0.5545454545454546|0.10638297872340408|0.5681818181818182|0.5116279069767438|0.3666666666666667|0.34883720930232553|0.5681818181818182|0.5116279069767438|0.5967741935483871|0.3068181818181819|0.5049180327868853|0.5035783994795056|0.504|0.3343483556638245|0.49032258064516127|0.36986301369863006|0.5209677419354838|0.3496503496503496|0.5448979591836735|0.44067796610169485|0.5612244897959183|0.36363636363636354
688|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.5660377358490566|0.8779753907536576|0.590724118538494|0.5714285714285714|0.9916666666666667|0.44285714285714284|0.9999999999999999|0.3571428571428571|0.375|0.4|0.46385542168674687|0.6139871382636656|1.0|0.5545016077170417|0.4117302052785923|0.6645161290322581|0.9124087591240873|0.5681818181818182|0.3829787234042552|0.5409090909090909|0.5348837209302326|0.4583333333333333|0.930232558139535|0.5409090909090909|0.5348837209302326|0.5806451612903225|0.3295454545454548|0.616|1.0|0.5294117647058822|0.7636661690767719|0.6499999999999999|0.8401826484018264|0.5129032258064516|0.5174825174825171|0.44897959183673464|0.37853107344632764|0.5244897959183673|0.22077922077922074
689|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.34905660377358494|0.34588925175733864|0.5509750194214756|0.5122448979591837|0.55|0.47142857142857136|0.5357142857142857|0.5|0.5|0.4714285714285714|0.6686746987951807|0.587459807073955|0.26997245179063367|0.5479099678456592|0.5208211143695014|0.667741935483871|0.2554744525547443|0.5227272727272727|0.5744680851063833|0.5863636363636364|0.558139534883721|0.35|0.16279069767441856|0.5863636363636364|0.558139534883721|0.6870967741935484|0.4772727272727273|0.5113043478260869|0.10582444626743226|0.531782945736434|0.49126474812296594|0.4274193548387097|0.20547945205479445|0.564516129032258|0.19580419580419584|0.6183673469387755|0.5875706214689265|0.5591836734693877|0.7467532467532465
690|0.0|1.0|0.0|0.0|0.41079986619420783|0.6758469512137554|0.6132075471698113|0.3866549143496889|0.33216519837448366|0.3489795918367347|0.17916666666666664|0.2857142857142857|0.1428571428571429|0.48571428571428565|0.7083333333333333|0.5918367346938775|0.7710843373493977|0.46157556270096467|0.004132231404958775|0.6117363344051446|0.5953079178885632|0.5161290322580645|0.13138686131386845|0.5954545454545455|0.8510638297872339|0.5772727272727273|0.1860465116279073|0.3333333333333333|0.44186046511627897|0.5772727272727273|0.1860465116279073|0.7387096774193548|0.659090909090909|0.42748091603053434|0.2847682119205299|0.6503937007874017|0.5415058114329359|0.55|0.2283105022831049|0.5451612903225805|0.30069930069930084|0.46122448979591835|0.5988700564971752|0.5979591836734693|0.5779220779220777
691|0.0|1.0|0.0|1.0|0.33049333969766076|0.5137704268206332|0.6415094339622641|0.5835669280880631|0.39332925657636875|0.4591836734693877|0.42916666666666664|0.47142857142857136|0.5357142857142857|0.41428571428571426|0.6666666666666667|0.4551020408163265|0.5421686746987951|0.5360128617363343|0.32736455463728187|0.5596463022508039|0.8357771260997067|0.6096774193548387|0.33576642335766405|0.5909090909090909|0.5106382978723403|0.6318181818181818|0.32558139534883734|0.375|0.4651162790697674|0.6318181818181818|0.32558139534883734|0.6387096774193548|0.7727272727272727|0.48461538461538456|0.43871418588399713|0.5136690647482013|0.7238222466700717|0.5258064516129032|0.3470319634703194|0.614516129032258|0.8391608391608387|0.5714285714285714|0.45197740112994356|0.5122448979591837|0.24675324675324672
692|0.0|1.0|0.0|1.0|0.5878820389709027|0.7004830842963321|0.3679245283018868|0.5835669280880631|0.6298412463354389|0.6061224489795918|0.5291666666666668|0.5714285714285714|0.6071428571428571|0.5714285714285714|0.41666666666666674|0.6224489795918366|0.3313253012048193|0.6347266881028939|0.4995408631772269|0.6290996784565916|0.5014662756598243|0.7419354838709677|0.43065693430656937|0.6409090909090909|0.5957446808510638|0.6045454545454546|0.8837209302325584|0.4833333333333333|0.6046511627906976|0.6045454545454546|0.8837209302325584|0.7419354838709677|0.5454545454545452|0.575886524822695|0.5428261164653183|0.6|0.5763241926457512|0.5612903225806452|0.21461187214611854|0.564516129032258|0.6643356643356642|0.7020408163265305|0.7796610169491522|0.6122448979591836|0.551948051948052
693|0.0|1.0|0.0|1.0|0.7411017969419438|0.6884893272528545|0.33018867924528306|0.7520023632397295|0.7288543014688572|0.7551020408163265|0.8583333333333334|0.6714285714285714|0.9642857142857143|0.48571428571428565|0.5|0.4183673469387755|0.319277108433735|0.7006430868167203|0.7566574839302111|0.5763665594855305|0.44340175953079153|0.9064516129032258|0.8175182481751824|0.6454545454545454|0.12765957446808507|0.6954545454545455|0.6511627906976747|0.625|0.5116279069767442|0.6954545454545455|0.6511627906976747|0.635483870967742|0.45454545454545436|0.7394366197183099|0.6865021770682151|0.48496732026143785|0.22289890377588284|0.6209677419354839|0.6301369863013699|0.6338709677419354|0.6643356643356642|0.6836734693877551|0.41242937853107353|0.5265306122448979|0.357142857142857
694|0.0|1.0|0.0|1.0|0.522236520542421|0.37633003551008753|0.5660377358490566|0.17762910311742486|0.28726910346093104|0.40612244897959177|0.38333333333333336|0.39999999999999997|0.3928571428571429|0.38571428571428573|0.625|0.32448979591836735|0.42168674698795183|0.5091639871382636|0.2084481175390267|0.49356913183279744|0.47390029325513194|0.5967741935483871|0.197080291970803|0.5681818181818182|0.6595744680851063|0.6|0.7674418604651163|0.3666666666666667|0.37209302325581395|0.6|0.7674418604651163|0.5548387096774193|0.3181818181818181|0.4928|0.28567632208344396|0.456060606060606|0.3029138948749177|0.4129032258064516|0.34246575342465757|0.6032258064516128|0.8391608391608387|0.6693877551020407|0.44067796610169485|0.4591836734693877|0.24025974025974017
695|0.0|1.0|0.0|1.0|0.522236520542421|0.0|0.3867924528301887|0.34588925175733864|0.5186918103570054|0.39795918367346933|0.6041666666666665|0.3571428571428571|0.6428571428571429|0.6428571428571428|0.5|0.5591836734693877|0.40963855421686757|0.5463022508038585|0.6023875114784207|0.5562700964630225|0.3736070381231671|0.6258064516129032|0.562043795620438|0.5545454545454546|0.10638297872340408|0.5454545454545454|0.4883720930232558|0.375|0.34883720930232553|0.5454545454545454|0.4883720930232558|0.564516129032258|0.3181818181818181|0.5163934426229508|0.5035783994795056|0.5133333333333333|0.27281010869262|0.48709677419354835|0.36986301369863006|0.45161290322580644|0.06993006993007|0.5612244897959183|0.44067796610169485|0.5775510204081632|0.7467532467532465
696|0.0|0.0|1.0|0.0|0.6422289749439845|0.0|0.6320754716981132|0.7336608554510189|0.46940229423687396|0.4265306122448979|0.17916666666666664|0.45714285714285713|0.2142857142857142|0.3285714285714285|0.625|0.520408163265306|0.6686746987951807|0.6205787781350482|0.13039485766758507|0.5527331189710611|0.6639296187683283|0.7709677419354838|0.16058394160583944|0.6727272727272727|0.4893617021276597|0.5954545454545455|0.3720930232558137|0.5583333333333333|0.3255813953488371|0.5954545454545455|0.3720930232558137|0.635483870967742|0.6477272727272727|0.6337837837837837|0.30273162489439587|0.5343511450381679|0.3007366162055565|0.6580645161290322|0.41552511415525095|0.5596774193548387|0.7482517482517483|0.5714285714285714|0.22033898305084731|0.5408163265306122|0.38311688311688297
697|0.0|1.0|0.0|0.0|0.3416075800866639|0.45500632850502115|0.6132075471698113|0.15596929932447923|0.23190425179827034|0.33469387755102037|0.35833333333333334|0.42857142857142855|0.3571428571428571|0.38571428571428573|0.33333333333333326|0.5387755102040815|0.5060240963855421|0.46993569131832796|0.3034894398530763|0.5689710610932476|0.24926686217008798|0.564516129032258|0.2919708029197079|0.6681818181818182|0.36170212765957466|0.6409090909090909|0.5116279069767438|0.35|0.20930232558139528|0.6409090909090909|0.5116279069767438|0.6709677419354839|0.18181818181818188|0.4|0.22818396226415083|0.6453900709219857|0.1857490864799023|0.6370967741935484|0.46118721461187207|0.5129032258064516|0.30069930069930084|0.46530612244897956|0.24293785310734473|0.6653061224489796|0.5129870129870129
698|0.0|1.0|0.0|1.0|0.5613140511451257|0.37633003551008753|0.6415094339622641|0.6967061022552632|0.4443430529937561|0.5755102040816326|0.2916666666666666|0.38571428571428573|0.2142857142857142|0.39999999999999997|0.5416666666666665|0.41020408163265304|0.6686746987951807|0.587459807073955|0.2791551882460974|0.49581993569131827|0.5806451612903227|0.5967741935483871|0.24087591240875894|0.5681818181818182|0.3829787234042552|0.6545454545454545|0.5348837209302326|0.3666666666666667|0.37209302325581395|0.6545454545454545|0.5348837209302326|0.6290322580645161|0.5681818181818181|0.4928|0.39622641509433953|0.4666666666666666|0.2843497293782564|0.5129032258064516|0.5707762557077622|0.5838709677419355|0.4475524475524475|0.5469387755102041|0.09039548022598876|0.5612244897959183|0.6363636363636362
699|0.0|1.0|0.0|0.0|0.471614267381707|0.5384065599032098|0.6415094339622641|0.15596929932447923|0.20355097389387644|0.42857142857142855|0.39999999999999997|0.47142857142857136|0.5000000000000001|0.5|0.29166666666666674|0.40612244897959177|0.1506024096385542|0.5463022508038585|0.5303030303030303|0.5993569131832798|0.13489736070381242|0.6387096774193548|0.5401459854014599|0.6590909090909091|0.2978723404255321|0.7000000000000001|0.6279069767441858|0.5416666666666666|0.5813953488372092|0.7000000000000001|0.6279069767441858|0.7161290322580645|0.20454545454545436|0.6275862068965516|0.6685283018867925|0.5272727272727272|0.1990362474105818|0.5919354838709677|0.44748858447488593|0.6016129032258064|0.44055944055944085|0.5428571428571428|0.3898305084745761|0.6510204081632652|0.40909090909090917
700|0.0|1.0|0.0|1.0|0.522236520542421|0.7227691775175288|0.4528301886792453|0.28379693828734|0.4359254038110093|0.3877551020408163|0.11249999999999999|0.3428571428571428|0.0357142857142857|0.5|0.5|0.6612244897959183|0.7710843373493977|0.49067524115755623|0.13957759412304882|0.6093247588424437|0.6920821114369502|0.5419354838709678|0.2554744525547443|0.6545454545454545|0.8085106382978724|0.6136363636363636|0.6279069767441858|0.375|0.6046511627906976|0.6136363636363636|0.6279069767441858|0.6290322580645161|0.8750000000000002|0.4375|0.4519437761175129|0.6014814814814815|0.6643580465339576|0.582258064516129|0.5159817351598173|0.5516129032258065|0.7132867132867133|0.5040816326530612|0.33333333333333326|0.5673469387755101|0.4285714285714284
701|0.0|1.0|0.0|1.0|0.5878820389709027|0.6332152489204042|0.4528301886792453|0.5450554245999073|0.5429456445246149|0.5224489795918367|0.41250000000000003|0.5142857142857142|0.5000000000000001|0.3285714285714285|0.45833333333333326|0.4387755102040816|0.5602409638554217|0.5763665594855305|0.2768595041322315|0.5382636655948553|0.4516129032258067|0.6129032258064516|0.2992700729927007|0.6045454545454546|0.5319148936170213|0.6090909090909091|0.2790697674418601|0.375|0.44186046511627897|0.6090909090909091|0.2790697674418601|0.6258064516129032|0.45454545454545436|0.4736842105263157|0.4056603773584906|0.5746268656716417|1.0|0.55|0.4383561643835614|0.5887096774193549|0.17482517482517457|0.5571428571428572|0.4463276836158192|0.4938775510204081|0.4999999999999998
702|0.0|0.0|0.0|0.0|0.6422289749439845|0.0|0.6981132075471698|0.46675552136267306|0.28726910346093104|0.3408163265306122|0.5791666666666666|0.42857142857142855|0.8214285714285713|0.44285714285714284|0.45833333333333326|0.4857142857142857|0.44578313253012036|0.5741157556270097|0.6464646464646464|0.5286173633440514|0.43167155425219916|0.6838709677419355|0.605839416058394|0.6318181818181818|0.36170212765957466|0.5727272727272728|0.418604651162791|0.44166666666666665|0.4883720930232558|0.5727272727272728|0.418604651162791|0.5806451612903225|0.42045454545454564|0.5338129496402877|0.5324292452830188|0.5|0.542155146163215|0.6080645161290323|0.4703196347031964|0.48870967741935484|0.46853146853146876|0.5612244897959183|0.4576271186440679|0.5530612244897959|0.24675324675324672
703|0.0|1.0|0.0|1.0|0.4469541856706377|0.16207652439312228|0.44339622641509435|0.6967061022552632|0.6142676631308946|0.5653061224489795|0.5791666666666666|0.6142857142857142|0.6071428571428571|0.5|0.6666666666666667|0.5285714285714285|0.5180722891566264|0.5940514469453376|0.5977961432506889|0.6278135048231511|0.4117302052785923|0.6709677419354839|0.5036496350364963|0.5681818181818182|0.4893617021276597|0.6136363636363636|0.44186046511627897|0.39999999999999997|0.4651162790697674|0.6136363636363636|0.44186046511627897|0.7129032258064516|0.3409090909090906|0.5376|0.44804280484370596|0.6014814814814815|0.41296773645299245|0.5806451612903225|0.6073059360730593|0.6774193548387096|0.30769230769230793|0.5244897959183673|0.34463276836158196|0.4448979591836735|0.4610389610389609
704|0.0|1.0|0.0|1.0|0.471614267381707|0.4862295731793668|0.30188679245283023|0.5835669280880631|0.6836163270776242|0.5938775510204082|0.35000000000000003|0.5285714285714286|0.2142857142857142|0.48571428571428565|0.5|0.6387755102040816|0.7710843373493977|0.6221864951768489|0.2842056932966026|0.6221864951768489|0.6920821114369502|0.7193548387096774|0.2773722627737225|0.5909090909090909|0.4893617021276597|0.6045454545454546|0.6279069767441858|0.475|0.2325581395348838|0.6045454545454546|0.6279069767441858|0.6387096774193548|0.8750000000000002|0.6138461538461538|0.20585750492818922|0.5894736842105263|0.6643580465339576|0.6016129032258064|0.09589041095890405|0.5532258064516128|0.7132867132867133|0.5469387755102041|0.8135593220338981|0.5714285714285714|0.4285714285714284
705|0.0|1.0|0.0|0.0|0.24612381376940748|0.6332152489204042|0.5566037735849056|0.4068557447177086|0.39332925657636875|0.3755102040816326|0.04999999999999999|0.3142857142857143|0.0357142857142857|0.47142857142857136|0.7083333333333333|0.573469387755102|0.7710843373493977|0.5266881028938907|0.11570247933884326|0.592443729903537|0.5953079178885632|0.5548387096774193|0.2043795620437956|0.5954545454545455|0.6595744680851063|0.5681818181818182|0.1860465116279073|0.35|0.18604651162790697|0.5681818181818182|0.1860465116279073|0.7354838709677419|0.659090909090909|0.4488549618320611|0.10284347595003995|0.616|0.5415058114329359|0.529032258064516|0.4566210045662098|0.5564516129032258|0.30069930069930084|0.5428571428571428|0.31638418079096065|0.5775510204081632|0.5779220779220777
706|0.0|1.0|0.0|1.0|0.6013185363713881|0.5606926531244064|0.44339622641509435|0.2628383006253232|0.4359254038110093|0.3877551020408163|0.5291666666666668|0.45714285714285713|0.5000000000000001|0.6428571428571428|0.20833333333333326|0.5816326530612245|0.3795180722891568|0.4966237942122186|0.2451790633608817|0.6509646302250803|0.2545454545454544|0.6064516129032258|0.35766423357664223|0.6227272727272727|0.46808510638297873|0.6272727272727273|0.6046511627906974|0.43333333333333335|0.3255813953488371|0.6272727272727273|0.6046511627906974|0.7677419354838709|0.15909090909090917|0.5313868613138686|0.3111079585756844|0.5884057971014492|0.3551085476821667|0.5177419354838709|0.452054794520548|0.5790322580645161|0.32867132867132876|0.6163265306122448|0.4350282485875705|0.6897959183673468|0.4480519480519478
707|0.0|0.0|0.0|0.0|0.6422289749439845|0.0|0.5754716981132075|0.5835669280880631|0.45272808437271383|0.4224489795918367|0.39166666666666666|0.3285714285714285|0.1785714285714285|0.47142857142857136|0.6666666666666667|0.520408163265306|0.7590361445783133|0.5303858520900321|0.3521579430670341|0.5836012861736334|0.5958944281524927|0.5612903225806452|0.27007299270072993|0.6227272727272727|0.5319148936170213|0.5772727272727273|0.581395348837209|0.4666666666666666|0.4186046511627908|0.5772727272727273|0.581395348837209|0.6548387096774193|0.6818181818181814|0.5722627737226277|0.381798002219756|0.5401574803149607|0.804087156584111|0.5887096774193549|0.5570776255707761|0.5516129032258065|0.23776223776223793|0.4551020408163265|0.19774011299435035|0.5244897959183673|0.8766233766233762
